Date,CT_site,effort_class,Conservancy,X,Y,closed_lc,agri_lc,distance_to_water,popdens_log,precip
17/10/2018,OMC19,1,OMC,749787.7819,9854507.431,0.230414747,0,0.700357056,2.507399798,0.117301941
17/10/2018,OMC21,1,OMC,741837.2587,9856453.304,0,0,1.689082642,2.680033056,0.117301941
17/10/2018,OMC22,1,OMC,743779.4293,9856542.023,0.187214612,0,1.04785498,2.598742115,0.117301941
17/10/2018,OMC23,1,OMC,745789.2011,9856532.49,0.375565611,0,0.39115213,2.654427615,0.117301941
17/10/2018,OMC24,1,OMC,747774.8131,9856486.55,0.013888889,0,1.036194946,3.67115109,0.117301941
17/10/2018,OMC25,1,OMC,749804.3886,9856478.513,0.287671233,0,1.04785498,2.951281601,0.117301941
17/10/2018,OMC26,1,OMC,751777.3317,9856398.521,0.059360731,0,0.474341644,2.931339871,0.117301941
17/10/2018,OMC27,1,OMC,743738.2709,9858590.759,0,0,0.902496521,2.666296523,0.117301941
17/10/2018,OMC28,1,OMC,745829.8034,9858456.87,0.61682243,0,0.456946381,2.869876439,0.117301941
17/10/2018,OMC29,1,OMC,747827.8493,9858521.545,0.836363636,0,0.192093735,2.856373385,0.117301941
17/10/2018,OMC30,1,OMC,749843.9411,9858707.197,0.041474654,0,0.930483765,3.202690288,0.117301941
17/10/2018,OMC31,1,OMC,751782.4468,9858511.438,0.045454545,0,0.752396179,3.192999897,0.117301941
17/10/2018,OMC32,1,OMC,745927.8256,9860523.158,0.050458716,0,0.577061523,3.06386361,0.117301941
17/10/2018,OMC33,1,OMC,747819.4779,9860489.326,0.269406393,0,0.371079498,3.201426802,0.117301941
17/10/2018,OMC34,1,OMC,749707.9078,9860521.796,0.1,0,1.55682373,3.247163345,0.117301941
17/10/2018,OMC36,1,OMC,745890.316,9862492.249,0.004545455,0,1.863866943,3.18880668,0.117301941
17/10/2018,OMC37,1,OMC,747643.7454,9862233.427,0.059090909,0,0.764852966,3.368248904,0.117301941
17/10/2018,OMC38,1,OMC,749815.7399,9862517.685,0.170506912,0,0.858020935,3.479637868,0.117301941
17/10/2018,NB01,1,Naboisho,756662.9267,9838183.315,0.582159624,0,0.456946381,2.357317536,0.110149384
17/10/2018,NB02,1,Naboisho,754649.5239,9840221.108,0.273148148,0,0.067082039,2.298088813,0.110149384
17/10/2018,NB03,1,Naboisho,756637.184,9840179.28,0.813636364,0,0.75,2.135646508,0.110149384
17/10/2018,NB04,1,Naboisho,758637.3355,9840160.339,1,0,0.445982056,2.344344046,0.110149384
17/10/2018,NB05,1,Naboisho,760649.1095,9840173.239,0.191780822,0,0.416773315,2.840648049,0.110149384
17/10/2018,NB06,1,Naboisho,752666.9048,9842161.763,0.631336406,0,0.21,2.877643324,0.110149384
17/10/2018,NB08,1,Naboisho,756656.4644,9842172.786,0.441314554,0,1.275617554,2.187811159,0.110149384
17/10/2018,NB09,1,Naboisho,758668.4711,9842149.251,0.97706422,0,0.637808777,2.326129151,0.110149384
17/10/2018,NB10,1,Naboisho,760631.7363,9842165.86,0.559090909,0,0.513517273,2.757627703,0.110149384
17/10/2018,NB11,1,Naboisho,762651.9469,9842154.077,0.622727273,0,0.108166534,2.93909721,0.110149384
17/10/2018,NB12,1,Naboisho,764665.0405,9842160.597,0.495412844,0,1.053423096,3.155262433,0.154018398
17/10/2018,NB14,1,Naboisho,752666.119,9844170.347,0.857798165,0,0.06,2.583506902,0.110149384
17/10/2018,NB15,1,Naboisho,754641.8523,9844187.153,1,0,1.980227295,2.258475112,0.110149384
17/10/2018,NB16,1,Naboisho,756642.1513,9844168.858,0.095890411,0,0.848528137,2.316793384,0.110149384
17/10/2018,NB17,1,Naboisho,758656.4916,9844157.698,0.781818182,0,0.600749512,2.23965324,0.110149384
17/10/2018,NB18,1,Naboisho,760639.3001,9844167.826,0.826484018,0,0.759539307,2.401584732,0.110149384
17/10/2018,NB20,1,Naboisho,764648.8676,9844164.87,0.99086758,0,1.030970459,2.91339243,0.154018398
17/10/2018,NB21,1,Naboisho,748680.2881,9846146.902,0.513636364,0,0.174928558,3.08331416,0.110149384
17/10/2018,NB22,1,Naboisho,750637.6879,9846154.748,0.442396313,0,0.15,2.844930945,0.110149384
17/10/2018,NB23,1,Naboisho,752636.3003,9846151.839,0.304147465,0,0.39115213,2.51275779,0.110149384
17/10/2018,NB24,1,Naboisho,754611.0674,9846143.618,0.716894977,0,1.276322876,2.446042469,0.110149384
17/10/2018,NB25,1,Naboisho,756629.8054,9846154.623,0.726415094,0,0.595483032,2.311160838,0.110149384
17/10/2018,NB26,1,Naboisho,758672.951,9846137.811,0.170506912,0,0.45,2.42473137,0.110149384
17/10/2018,NB27,1,Naboisho,760640.4191,9846146.715,0.9543379,0,0.632850647,2.203738469,0.110149384
17/10/2018,NB28,1,Naboisho,762700.26,9846146.692,0.013761468,0,0.600749512,2.40861545,0.110149384
17/10/2018,NB30,1,Naboisho,750658.2772,9848153.527,0.292237443,0,0.349857117,2.430462345,0.117301941
17/10/2018,NB31,1,Naboisho,752604.9368,9848157.86,0.762557078,0,0.12,2.307599144,0.117301941
17/10/2018,NB32,1,Naboisho,754656.6739,9848163.646,0.821100917,0,0.792590698,2.472140065,0.117301941
17/10/2018,NB33,1,Naboisho,756661.1459,9848172.379,0.070422535,0,0.553172668,2.498835986,0.117301941
17/10/2018,NB34,1,Naboisho,758669.1965,9848164.234,0.598130841,0,0.78230426,2.535582784,0.117301941
17/10/2018,NB35,1,Naboisho,760668.246,9848166.756,0.799086758,0,0.21840329,2.42255327,0.117301941
17/10/2018,NB36,1,Naboisho,762648.2335,9848164.645,0.045454545,0,0.766615967,2.47886657,0.117301941
17/10/2018,NB37,1,Naboisho,764675.3167,9848280.301,0.178082192,0,0.797119812,2.541690693,0.186443322
17/10/2018,NB38,1,Naboisho,766669.912,9848184.463,0.223744292,0,0.597745728,2.66056504,0.186443322
17/10/2018,NB39,1,Naboisho,750645.2124,9850170.399,0.00456621,0,0.201246109,2.68394909,0.117301941
17/10/2018,NB40,1,Naboisho,752639.0351,9850148.174,0.126168224,0,0.69260376,2.614975927,0.117301941
17/10/2018,NB41,1,Naboisho,754577.8123,9850215.359,0.013636364,0,1.727541626,2.639210799,0.117301941
17/10/2018,NB42,1,Naboisho,762639.0722,9850167.911,0,0,0.700357056,2.723757212,0.117301941
17/10/2018,NB43,1,Naboisho,764654.5329,9850180.526,0.182648402,0,0.632850647,2.725958684,0.186443322
17/10/2018,NB44,1,Naboisho,766663.1571,9850189.62,0.831050228,0,0.593969727,2.690087434,0.186443322
17/10/2018,NB45,1,Naboisho,752645.4695,9852170.744,0,0,1.231462524,2.628042147,0.117301941
17/10/2018,NB46,1,Naboisho,766639.7615,9852187.503,0.383561644,0,0.268328156,2.454816346,0.186443322
17/10/2018,NB47,1,Naboisho,768630.2545,9852176.431,0.596330275,0,0.108166534,2.059897607,0.186443322
17/10/2018,NB48,1,Naboisho,752648.5997,9854170.357,0,0,0.729931519,2.626694416,0.117301941
17/10/2018,NB49,1,Naboisho,766677.616,9854102.023,0.142857143,0,0.3,2.334279081,0.186443322
17/10/2018,NB50,1,Naboisho,768652.3296,9854170.571,0.009302326,0,0.57078894,2.275215066,0.186443322
18/10/2018,MT01,1,Mara Triangle,713519.0124,9839643.127,0.023255814,0,0.858020935,1.283896554,0.661373153
18/10/2018,MT02,1,Mara Triangle,715526.2421,9839654.945,0,0,1.053850098,1.281180523,0.661373153
18/10/2018,MT03,1,Mara Triangle,717514.6321,9839646.366,0.018604651,0,0.800499878,1.22794599,0.661373153
18/10/2018,MT04,1,Mara Triangle,719515.8587,9839651.591,0.098591549,0,1.090366821,1.248870072,0.661373153
18/10/2018,MT05,1,Mara Triangle,721541.8764,9839639.068,0.109589041,0,1.356650269,1.409716737,0.661373153
18/10/2018,MT07,1,Mara Triangle,725532.1993,9839650.616,0.059090909,0,0.296984863,1.546305777,0.661373153
18/10/2018,MT08,1,Mara Triangle,727530.2605,9839646.552,0.164319249,0,0.03,1.555926044,0.661373153
18/10/2018,MT09,1,Mara Triangle,713553.2252,9841666.146,0.02764977,0,0.898999451,1.428793364,0.661373153
18/10/2018,MT10,1,Mara Triangle,715543.5894,9841634.232,0.009174312,0,0.966074524,1.244634525,0.661373153
18/10/2018,MT11,1,Mara Triangle,717571.8872,9841655.787,0.112676056,0,0.54332312,1.23001392,0.661373153
18/10/2018,MT12,1,Mara Triangle,719519.9106,9841637.22,0.227906977,0,0.582494629,1.448659775,0.661373153
18/10/2018,MT13,1,Mara Triangle,721539.0268,9841642.902,0.01826484,0,2.150813721,1.529464997,0.661373153
18/10/2018,MT14,1,Mara Triangle,723536.6194,9841650.077,0.442922374,0,1.860241943,2.040197183,0.661373153
18/10/2018,MT15,1,Mara Triangle,725527.6872,9841648.66,0.589041096,0,1.261427734,2.17456621,0.661373153
18/10/2018,MT16,1,Mara Triangle,727522.3068,9841648.369,0.013636364,0,0.57314917,2.070959678,0.661373153
18/10/2018,MT17,1,Mara Triangle,711535.4011,9843646.976,0.073732719,0,1.265701294,1.610721019,0.661373153
18/10/2018,MT18,1,Mara Triangle,713527.75,9843650.045,0.027149321,0,1.195491455,1.506133285,0.661373153
18/10/2018,MT19,1,Mara Triangle,715546.5207,9843669.37,0.073059361,0,2.563201172,1.264675358,0.661373153
18/10/2018,MT20,1,Mara Triangle,717526.7891,9843647.617,0.045454545,0,1.273499146,1.300498662,0.661373153
18/10/2018,MT21,1,Mara Triangle,719525.6207,9843655.549,0.374429224,0,0.930483765,1.463346129,0.661373153
18/10/2018,MT22,1,Mara Triangle,721546.5318,9843651.323,0.02283105,0,0.617737854,1.630811066,0.661373153
18/10/2018,MT23,1,Mara Triangle,723515.8704,9843647.93,0.419354839,0,0.87051709,2.345543341,0.661373153
18/10/2018,MT24,1,Mara Triangle,725529.0413,9843636.715,0.293577982,0,0.366196655,2.618658621,0.661373153
18/10/2018,MT25,1,Mara Triangle,727532.2339,9843766.513,0.557603687,0,0.03,2.117125329,0.661373153
18/10/2018,MT26,1,Mara Triangle,711394.4035,9845654.636,0.023364486,0,2.779496338,1.943322003,0.661373153
18/10/2018,MT27,1,Mara Triangle,713530.6415,9845648.459,0,0,1.529705933,1.680350382,0.661373153
18/10/2018,MT28,1,Mara Triangle,715568.8571,9845702.835,0.01369863,0,2.258583496,1.45261076,0.661373153
18/10/2018,MT29,1,Mara Triangle,717530.0759,9845641.315,0,0,2.533002197,1.403395636,0.661373153
18/10/2018,MT30,1,Mara Triangle,719505.9539,9845666.124,0.076923077,0,1.275617554,1.620877631,0.661373153
18/10/2018,MT31,1,Mara Triangle,721539.1401,9845652.695,0.123853211,0,0.534134766,1.675465577,0.661373153
18/10/2018,MT33,1,Mara Triangle,725553.3651,9845676.598,0.630841121,0,0.174928558,3.712636684,0.661373153
18/10/2018,MT35,1,Mara Triangle,713549.7815,9847722.808,0,0,0.603738342,2.108356142,0.661373153
18/10/2018,MT36,1,Mara Triangle,715426.6211,9847607.793,0,0,1.356650269,1.824006345,0.661373153
18/10/2018,MT37,1,Mara Triangle,717621.9513,9847641.407,0.004545455,0,0.980866943,1.452424427,0.661373153
18/10/2018,MT38,1,Mara Triangle,719486.0073,9847661.436,0.211267606,0,1.214907471,1.419915195,0.661373153
18/10/2018,MT40,1,Mara Triangle,711570.3331,9849595.505,0.00456621,0,1.410319092,2.677107427,2.409458219
18/10/2018,MT41,1,Mara Triangle,713493.824,9849644.947,0.186046512,0,2.478225098,2.451017009,2.409458219
18/10/2018,MT42,1,Mara Triangle,715582.6741,9849583.257,0.092165899,0,1.932149048,1.902737596,2.409458219
18/10/2018,MT43,1,Mara Triangle,717530.7445,9849625.401,0,0,1.784432739,1.679915849,2.409458219
18/10/2018,MT44,1,Mara Triangle,719545.0928,9849609.557,0.033018868,0,1.480067627,1.536032509,2.409458219
18/10/2018,MT45,1,Mara Triangle,721335.8839,9849566.767,0.773755656,0,0.15,1.51818353,2.409458219
18/10/2018,MT46,1,Mara Triangle,711575.7999,9851644.224,0.12962963,0,0.844807678,3.205783585,2.409458219
18/10/2018,MT47,1,Mara Triangle,713518.6706,9851644.574,0,0,0.670820374,3.061497682,2.409458219
18/10/2018,MT48,1,Mara Triangle,715633.6221,9851766.814,0.105022831,0,1.891903809,2.285859865,2.409458219
18/10/2018,MT49,1,Mara Triangle,717528.8013,9851642.874,0.780821918,0,2.814409424,1.907711096,2.409458219
18/10/2018,OMC01,1,OMC,745842.7017,9848502.456,0.433789954,0,0.78517511,2.949313838,1.260757417
18/10/2018,OMC02,1,OMC,747804.3334,9848569.651,0.826484018,0,0.094868332,2.898832485,1.260757417
18/10/2018,OMC03,1,OMC,741816.1791,9850499.405,0.186363636,0,0.524785645,2.697557848,1.260757417
18/10/2018,OMC04,1,OMC,743821.4358,9850506.365,0.502347418,0,1.008464111,2.84070612,1.260757417
18/10/2018,OMC05,1,OMC,747796.6814,9850507.215,0.804545455,0,0.474341644,2.88117491,1.260757417
18/10/2018,OMC06,1,OMC,745874.4721,9850504.959,0.908675799,0,0.134164078,2.820744836,1.260757417
18/10/2018,OMC07,1,OMC,749809.3035,9850502.158,0.221719457,0,0.78230426,2.755934851,1.260757417
18/10/2018,OMC09,1,OMC,741883.0694,9852571.207,0.313636364,0,0.540832642,2.685801003,1.260757417
18/10/2018,OMC10,1,OMC,743843.9468,9852486.582,0.258064516,0,0.807774719,2.728504877,1.260757417
18/10/2018,OMC11,1,OMC,745813.9463,9852429.432,0.857798165,0,0.737902466,2.835521652,1.260757417
18/10/2018,OMC12,1,OMC,747849.1677,9852514.922,0.97706422,0,0.361247833,2.743673246,1.260757417
18/10/2018,OMC13,1,OMC,749758.4593,9852500.492,0.817351598,0,1.652452637,2.73911879,1.260757417
18/10/2018,OMC15,1,OMC,741829.2657,9854500.658,0.195454545,0,0.582494629,2.743631768,1.260757417
18/10/2018,OMC16,1,OMC,744092.6088,9854490.224,0.493150685,0,0.094868332,2.83790399,1.260757417
18/10/2018,OMC17,1,OMC,745926.5751,9854536.007,0.447004608,0,1.487346558,2.448303853,1.260757417
18/10/2018,OMC18,1,OMC,747825.8953,9854505.241,0.945205479,0,1.28405603,3.544022291,1.260757417
18/10/2018,OMC19,1,OMC,749787.7819,9854507.431,0.230414747,0,0.700357056,2.507399798,1.260757417
18/10/2018,OMC21,1,OMC,741837.2587,9856453.304,0,0,1.689082642,2.680033056,1.260757417
18/10/2018,OMC22,1,OMC,743779.4293,9856542.023,0.187214612,0,1.04785498,2.598742115,1.260757417
18/10/2018,OMC23,1,OMC,745789.2011,9856532.49,0.375565611,0,0.39115213,2.654427615,1.260757417
18/10/2018,OMC24,1,OMC,747774.8131,9856486.55,0.013888889,0,1.036194946,3.67115109,1.260757417
18/10/2018,OMC25,1,OMC,749804.3886,9856478.513,0.287671233,0,1.04785498,2.951281601,1.260757417
18/10/2018,OMC26,1,OMC,751777.3317,9856398.521,0.059360731,0,0.474341644,2.931339871,1.260757417
18/10/2018,OMC27,1,OMC,743738.2709,9858590.759,0,0,0.902496521,2.666296523,1.260757417
18/10/2018,OMC28,1,OMC,745829.8034,9858456.87,0.61682243,0,0.456946381,2.869876439,1.260757417
18/10/2018,OMC29,1,OMC,747827.8493,9858521.545,0.836363636,0,0.192093735,2.856373385,1.260757417
18/10/2018,OMC30,1,OMC,749843.9411,9858707.197,0.041474654,0,0.930483765,3.202690288,1.260757417
18/10/2018,OMC31,1,OMC,751782.4468,9858511.438,0.045454545,0,0.752396179,3.192999897,1.260757417
18/10/2018,OMC32,1,OMC,745927.8256,9860523.158,0.050458716,0,0.577061523,3.06386361,1.260757417
18/10/2018,OMC33,1,OMC,747819.4779,9860489.326,0.269406393,0,0.371079498,3.201426802,1.260757417
18/10/2018,OMC34,1,OMC,749707.9078,9860521.796,0.1,0,1.55682373,3.247163345,1.260757417
18/10/2018,OMC36,1,OMC,745890.316,9862492.249,0.004545455,0,1.863866943,3.18880668,1.260757417
18/10/2018,OMC37,1,OMC,747643.7454,9862233.427,0.059090909,0,0.764852966,3.368248904,1.260757417
18/10/2018,OMC38,1,OMC,749815.7399,9862517.685,0.170506912,0,0.858020935,3.479637868,1.260757417
18/10/2018,NB01,1,Naboisho,756662.9267,9838183.315,0.582159624,0,0.456946381,2.357317536,0.854969054
18/10/2018,NB02,1,Naboisho,754649.5239,9840221.108,0.273148148,0,0.067082039,2.298088813,0.854969054
18/10/2018,NB03,1,Naboisho,756637.184,9840179.28,0.813636364,0,0.75,2.135646508,0.854969054
18/10/2018,NB04,1,Naboisho,758637.3355,9840160.339,1,0,0.445982056,2.344344046,0.854969054
18/10/2018,NB05,1,Naboisho,760649.1095,9840173.239,0.191780822,0,0.416773315,2.840648049,0.854969054
18/10/2018,NB06,1,Naboisho,752666.9048,9842161.763,0.631336406,0,0.21,2.877643324,0.854969054
18/10/2018,NB08,1,Naboisho,756656.4644,9842172.786,0.441314554,0,1.275617554,2.187811159,0.854969054
18/10/2018,NB09,1,Naboisho,758668.4711,9842149.251,0.97706422,0,0.637808777,2.326129151,0.854969054
18/10/2018,NB10,1,Naboisho,760631.7363,9842165.86,0.559090909,0,0.513517273,2.757627703,0.854969054
18/10/2018,NB11,1,Naboisho,762651.9469,9842154.077,0.622727273,0,0.108166534,2.93909721,0.854969054
18/10/2018,NB12,1,Naboisho,764665.0405,9842160.597,0.495412844,0,1.053423096,3.155262433,0.468730912
18/10/2018,NB14,1,Naboisho,752666.119,9844170.347,0.857798165,0,0.06,2.583506902,0.854969054
18/10/2018,NB15,1,Naboisho,754641.8523,9844187.153,1,0,1.980227295,2.258475112,0.854969054
18/10/2018,NB16,1,Naboisho,756642.1513,9844168.858,0.095890411,0,0.848528137,2.316793384,0.854969054
18/10/2018,NB17,1,Naboisho,758656.4916,9844157.698,0.781818182,0,0.600749512,2.23965324,0.854969054
18/10/2018,NB18,1,Naboisho,760639.3001,9844167.826,0.826484018,0,0.759539307,2.401584732,0.854969054
18/10/2018,NB20,1,Naboisho,764648.8676,9844164.87,0.99086758,0,1.030970459,2.91339243,0.468730912
18/10/2018,NB21,1,Naboisho,748680.2881,9846146.902,0.513636364,0,0.174928558,3.08331416,0.854969054
18/10/2018,NB22,1,Naboisho,750637.6879,9846154.748,0.442396313,0,0.15,2.844930945,0.854969054
18/10/2018,NB23,1,Naboisho,752636.3003,9846151.839,0.304147465,0,0.39115213,2.51275779,0.854969054
18/10/2018,NB24,1,Naboisho,754611.0674,9846143.618,0.716894977,0,1.276322876,2.446042469,0.854969054
18/10/2018,NB25,1,Naboisho,756629.8054,9846154.623,0.726415094,0,0.595483032,2.311160838,0.854969054
18/10/2018,NB26,1,Naboisho,758672.951,9846137.811,0.170506912,0,0.45,2.42473137,0.854969054
18/10/2018,NB27,1,Naboisho,760640.4191,9846146.715,0.9543379,0,0.632850647,2.203738469,0.854969054
18/10/2018,NB28,1,Naboisho,762700.26,9846146.692,0.013761468,0,0.600749512,2.40861545,0.854969054
18/10/2018,NB30,1,Naboisho,750658.2772,9848153.527,0.292237443,0,0.349857117,2.430462345,1.260757417
18/10/2018,NB31,1,Naboisho,752604.9368,9848157.86,0.762557078,0,0.12,2.307599144,1.260757417
18/10/2018,NB32,1,Naboisho,754656.6739,9848163.646,0.821100917,0,0.792590698,2.472140065,1.260757417
18/10/2018,NB33,1,Naboisho,756661.1459,9848172.379,0.070422535,0,0.553172668,2.498835986,1.260757417
18/10/2018,NB34,1,Naboisho,758669.1965,9848164.234,0.598130841,0,0.78230426,2.535582784,1.260757417
18/10/2018,NB35,1,Naboisho,760668.246,9848166.756,0.799086758,0,0.21840329,2.42255327,1.260757417
18/10/2018,NB36,1,Naboisho,762648.2335,9848164.645,0.045454545,0,0.766615967,2.47886657,1.260757417
18/10/2018,NB37,1,Naboisho,764675.3167,9848280.301,0.178082192,0,0.797119812,2.541690693,0.153064728
18/10/2018,NB38,1,Naboisho,766669.912,9848184.463,0.223744292,0,0.597745728,2.66056504,0.153064728
18/10/2018,NB39,1,Naboisho,750645.2124,9850170.399,0.00456621,0,0.201246109,2.68394909,1.260757417
18/10/2018,NB40,1,Naboisho,752639.0351,9850148.174,0.126168224,0,0.69260376,2.614975927,1.260757417
18/10/2018,NB41,1,Naboisho,754577.8123,9850215.359,0.013636364,0,1.727541626,2.639210799,1.260757417
18/10/2018,NB42,1,Naboisho,762639.0722,9850167.911,0,0,0.700357056,2.723757212,1.260757417
18/10/2018,NB43,1,Naboisho,764654.5329,9850180.526,0.182648402,0,0.632850647,2.725958684,0.153064728
18/10/2018,NB44,1,Naboisho,766663.1571,9850189.62,0.831050228,0,0.593969727,2.690087434,0.153064728
18/10/2018,NB45,1,Naboisho,752645.4695,9852170.744,0,0,1.231462524,2.628042147,1.260757417
18/10/2018,NB46,1,Naboisho,766639.7615,9852187.503,0.383561644,0,0.268328156,2.454816346,0.153064728
18/10/2018,NB47,1,Naboisho,768630.2545,9852176.431,0.596330275,0,0.108166534,2.059897607,0.153064728
18/10/2018,NB48,1,Naboisho,752648.5997,9854170.357,0,0,0.729931519,2.626694416,1.260757417
18/10/2018,NB49,1,Naboisho,766677.616,9854102.023,0.142857143,0,0.3,2.334279081,0.153064728
18/10/2018,NB50,1,Naboisho,768652.3296,9854170.571,0.009302326,0,0.57078894,2.275215066,0.153064728
19/10/2018,MN43,1,Mara North,731354.8825,9869170.567,0.648401826,0,0.859592896,2.914767336,4.22906864
19/10/2018,MN44,1,Mara North,733366.5634,9869173.185,0,0,1.288254639,2.914657494,4.22906864
19/10/2018,MN48,1,Mara North,733356.8369,9871129.052,0.04109589,0,0.924175293,2.913018705,4.22906864
19/10/2018,MN50,1,Mara North,737425.5307,9871185.548,0.102325581,0,1.302497681,3.45546248,2.578258573
19/10/2018,MT01,1,Mara Triangle,713519.0124,9839643.127,0.023255814,0,0.858020935,1.283896554,2.283096313
19/10/2018,MT02,1,Mara Triangle,715526.2421,9839654.945,0,0,1.053850098,1.281180523,2.283096313
19/10/2018,MT03,1,Mara Triangle,717514.6321,9839646.366,0.018604651,0,0.800499878,1.22794599,2.283096313
19/10/2018,MT04,1,Mara Triangle,719515.8587,9839651.591,0.098591549,0,1.090366821,1.248870072,2.283096313
19/10/2018,MT05,1,Mara Triangle,721541.8764,9839639.068,0.109589041,0,1.356650269,1.409716737,2.283096313
19/10/2018,MT07,1,Mara Triangle,725532.1993,9839650.616,0.059090909,0,0.296984863,1.546305777,2.283096313
19/10/2018,MT08,1,Mara Triangle,727530.2605,9839646.552,0.164319249,0,0.03,1.555926044,2.283096313
19/10/2018,MT09,1,Mara Triangle,713553.2252,9841666.146,0.02764977,0,0.898999451,1.428793364,2.283096313
19/10/2018,MT10,1,Mara Triangle,715543.5894,9841634.232,0.009174312,0,0.966074524,1.244634525,2.283096313
19/10/2018,MT11,1,Mara Triangle,717571.8872,9841655.787,0.112676056,0,0.54332312,1.23001392,2.283096313
19/10/2018,MT12,1,Mara Triangle,719519.9106,9841637.22,0.227906977,0,0.582494629,1.448659775,2.283096313
19/10/2018,MT13,1,Mara Triangle,721539.0268,9841642.902,0.01826484,0,2.150813721,1.529464997,2.283096313
19/10/2018,MT14,1,Mara Triangle,723536.6194,9841650.077,0.442922374,0,1.860241943,2.040197183,2.283096313
19/10/2018,MT15,1,Mara Triangle,725527.6872,9841648.66,0.589041096,0,1.261427734,2.17456621,2.283096313
19/10/2018,MT16,1,Mara Triangle,727522.3068,9841648.369,0.013636364,0,0.57314917,2.070959678,2.283096313
19/10/2018,MT17,1,Mara Triangle,711535.4011,9843646.976,0.073732719,0,1.265701294,1.610721019,2.283096313
19/10/2018,MT18,1,Mara Triangle,713527.75,9843650.045,0.027149321,0,1.195491455,1.506133285,2.283096313
19/10/2018,MT19,1,Mara Triangle,715546.5207,9843669.37,0.073059361,0,2.563201172,1.264675358,2.283096313
19/10/2018,MT20,1,Mara Triangle,717526.7891,9843647.617,0.045454545,0,1.273499146,1.300498662,2.283096313
19/10/2018,MT21,1,Mara Triangle,719525.6207,9843655.549,0.374429224,0,0.930483765,1.463346129,2.283096313
19/10/2018,MT22,1,Mara Triangle,721546.5318,9843651.323,0.02283105,0,0.617737854,1.630811066,2.283096313
19/10/2018,MT23,1,Mara Triangle,723515.8704,9843647.93,0.419354839,0,0.87051709,2.345543341,2.283096313
19/10/2018,MT24,1,Mara Triangle,725529.0413,9843636.715,0.293577982,0,0.366196655,2.618658621,2.283096313
19/10/2018,MT25,1,Mara Triangle,727532.2339,9843766.513,0.557603687,0,0.03,2.117125329,2.283096313
19/10/2018,MT26,1,Mara Triangle,711394.4035,9845654.636,0.023364486,0,2.779496338,1.943322003,2.283096313
19/10/2018,MT27,1,Mara Triangle,713530.6415,9845648.459,0,0,1.529705933,1.680350382,2.283096313
19/10/2018,MT28,1,Mara Triangle,715568.8571,9845702.835,0.01369863,0,2.258583496,1.45261076,2.283096313
19/10/2018,MT29,1,Mara Triangle,717530.0759,9845641.315,0,0,2.533002197,1.403395636,2.283096313
19/10/2018,MT30,1,Mara Triangle,719505.9539,9845666.124,0.076923077,0,1.275617554,1.620877631,2.283096313
19/10/2018,MT31,1,Mara Triangle,721539.1401,9845652.695,0.123853211,0,0.534134766,1.675465577,2.283096313
19/10/2018,MT33,1,Mara Triangle,725553.3651,9845676.598,0.630841121,0,0.174928558,3.712636684,2.283096313
19/10/2018,MT35,1,Mara Triangle,713549.7815,9847722.808,0,0,0.603738342,2.108356142,2.283096313
19/10/2018,MT36,1,Mara Triangle,715426.6211,9847607.793,0,0,1.356650269,1.824006345,2.283096313
19/10/2018,MT37,1,Mara Triangle,717621.9513,9847641.407,0.004545455,0,0.980866943,1.452424427,2.283096313
19/10/2018,MT38,1,Mara Triangle,719486.0073,9847661.436,0.211267606,0,1.214907471,1.419915195,2.283096313
19/10/2018,MT40,1,Mara Triangle,711570.3331,9849595.505,0.00456621,0,1.410319092,2.677107427,4.22906864
19/10/2018,MT41,1,Mara Triangle,713493.824,9849644.947,0.186046512,0,2.478225098,2.451017009,4.22906864
19/10/2018,MT42,1,Mara Triangle,715582.6741,9849583.257,0.092165899,0,1.932149048,1.902737596,4.22906864
19/10/2018,MT43,1,Mara Triangle,717530.7445,9849625.401,0,0,1.784432739,1.679915849,4.22906864
19/10/2018,MT44,1,Mara Triangle,719545.0928,9849609.557,0.033018868,0,1.480067627,1.536032509,4.22906864
19/10/2018,MT45,1,Mara Triangle,721335.8839,9849566.767,0.773755656,0,0.15,1.51818353,4.22906864
19/10/2018,MT46,1,Mara Triangle,711575.7999,9851644.224,0.12962963,0,0.844807678,3.205783585,4.22906864
19/10/2018,MT47,1,Mara Triangle,713518.6706,9851644.574,0,0,0.670820374,3.061497682,4.22906864
19/10/2018,MT48,1,Mara Triangle,715633.6221,9851766.814,0.105022831,0,1.891903809,2.285859865,4.22906864
19/10/2018,MT49,1,Mara Triangle,717528.8013,9851642.874,0.780821918,0,2.814409424,1.907711096,4.22906864
19/10/2018,OMC01,1,OMC,745842.7017,9848502.456,0.433789954,0,0.78517511,2.949313838,2.578258573
19/10/2018,OMC02,1,OMC,747804.3334,9848569.651,0.826484018,0,0.094868332,2.898832485,2.578258573
19/10/2018,OMC03,1,OMC,741816.1791,9850499.405,0.186363636,0,0.524785645,2.697557848,2.578258573
19/10/2018,OMC04,1,OMC,743821.4358,9850506.365,0.502347418,0,1.008464111,2.84070612,2.578258573
19/10/2018,OMC05,1,OMC,747796.6814,9850507.215,0.804545455,0,0.474341644,2.88117491,2.578258573
19/10/2018,OMC06,1,OMC,745874.4721,9850504.959,0.908675799,0,0.134164078,2.820744836,2.578258573
19/10/2018,OMC07,1,OMC,749809.3035,9850502.158,0.221719457,0,0.78230426,2.755934851,2.578258573
