"","Date","CT_site","effort_class","Conservancy","X","Y","closed_lc","agri_lc","distance_to_water","popdens_log","precip"
"39",2018-10-07,"NB10",1,"Naboisho",760631.73629263,9842165.86003437,0.559090909090909,0,0.513517272949219,2.75762770265448,0.0305175790344947
"40",2018-10-07,"NB11",1,"Naboisho",762651.946910568,9842154.07740937,0.622727272727273,0,0.108166534423828,2.93909721005524,0.0305175790344947
"41",2018-10-07,"NB12",1,"Naboisho",764665.040513977,9842160.5971928,0.495412844036697,0,1.05342309570312,3.15526243281314,0.150680545630166
"42",2018-10-07,"NB17",1,"Naboisho",758656.491642432,9844157.69794995,0.781818181818182,0,0.60074951171875,2.23965324031891,0.0305175790344947
"43",2018-10-07,"NB18",1,"Naboisho",760639.300142443,9844167.8257959,0.82648401826484,0,0.759539306640625,2.40158473165121,0.0305175790344947
"44",2018-10-07,"NB19",1,"Naboisho",762646.182324789,9844155.40226378,0.490909090909091,0,0.715611633300781,2.70334368632306,0.0305175790344947
"45",2018-10-07,"NB20",1,"Naboisho",764648.867562136,9844164.86972588,0.990867579908676,0,1.03097045898437,2.91339243042088,0.150680545630166
"46",2018-10-07,"NB21",1,"Naboisho",748680.288061276,9846146.90184138,0.513636363636364,0,0.174928558349609,3.08331416040589,0.0305175790344947
"47",2018-10-07,"NB22",1,"Naboisho",750637.687931654,9846154.74812248,0.442396313364055,0,0.15,2.84493094531837,0.0305175790344947
"48",2018-10-07,"NB26",1,"Naboisho",758672.95103285,9846137.8107359,0.170506912442396,0,0.45,2.42473137012821,0.0305175790344947
"49",2018-10-07,"NB27",1,"Naboisho",760640.419054119,9846146.71472871,0.954337899543379,0,0.632850646972656,2.2037384690988,0.0305175790344947
"50",2018-10-07,"NB28",1,"Naboisho",762700.259971176,9846146.69223556,0.0137614678899083,0,0.60074951171875,2.40861545019457,0.0305175790344947
"51",2018-10-07,"NB30",1,"Naboisho",750658.277176509,9848153.52725262,0.292237442922374,0,0.349857116699219,2.43046234463961,0.0681877154420363
"52",2018-10-07,"NB34",1,"Naboisho",758669.196466759,9848164.23385357,0.598130841121495,0,0.782304260253906,2.53558278433683,0.0681877154420363
"53",2018-10-07,"NB35",1,"Naboisho",760668.246038289,9848166.75599517,0.799086757990868,0,0.218403289794922,2.42255327023465,0.0681877154420363
"54",2018-10-07,"NB37",1,"Naboisho",764675.316671586,9848280.30142914,0.178082191780822,0,0.797119812011719,2.54169069345638,0.145435329613974
"55",2018-10-07,"NB38",1,"Naboisho",766669.912044427,9848184.46349395,0.223744292237443,0,0.597745727539063,2.66056504002885,0.145435329613974
"56",2018-10-07,"NB44",1,"Naboisho",766663.157050146,9850189.62027783,0.831050228310502,0,0.5939697265625,2.69008743424901,0.145435329613974
"57",2018-10-07,"NB46",1,"Naboisho",766639.76149157,9852187.5026265,0.383561643835616,0,0.268328155517578,2.4548163458362,0.145435329613974
"58",2018-10-07,"NB47",1,"Naboisho",768630.254493402,9852176.43108222,0.596330275229358,0,0.108166534423828,2.05989760709529,0.145435329613974
"59",2018-10-08,"NB01",1,"Naboisho",756662.92672668,9838183.31505847,0.582159624413146,0,0.456946380615234,2.35731753602641,8.68892669677734
"60",2018-10-08,"NB02",1,"Naboisho",754649.523893927,9840221.1079558,0.273148148148148,0,0.0670820388793945,2.2980888126774,8.68892669677734
"61",2018-10-08,"NB04",1,"Naboisho",758637.335532159,9840160.33898825,1,0,0.445982055664063,2.34434404552322,8.68892669677734
"62",2018-10-08,"NB05",1,"Naboisho",760649.109482402,9840173.23923805,0.191780821917808,0,0.416773315429687,2.84064804859353,8.68892669677734
"63",2018-10-08,"NB06",1,"Naboisho",752666.90482485,9842161.76323226,0.631336405529954,0,0.21,2.87764332359474,8.68892669677734
"64",2018-10-08,"NB09",1,"Naboisho",758668.471052766,9842149.25078336,0.977064220183486,0,0.637808776855469,2.32612915096033,8.68892669677734
"65",2018-10-08,"NB10",1,"Naboisho",760631.73629263,9842165.86003437,0.559090909090909,0,0.513517272949219,2.75762770265448,8.68892669677734
"66",2018-10-08,"NB11",1,"Naboisho",762651.946910568,9842154.07740937,0.622727272727273,0,0.108166534423828,2.93909721005524,8.68892669677734
"67",2018-10-08,"NB12",1,"Naboisho",764665.040513977,9842160.5971928,0.495412844036697,0,1.05342309570312,3.15526243281314,11.1680030822754
"68",2018-10-08,"NB17",1,"Naboisho",758656.491642432,9844157.69794995,0.781818181818182,0,0.60074951171875,2.23965324031891,8.68892669677734
"69",2018-10-08,"NB18",1,"Naboisho",760639.300142443,9844167.8257959,0.82648401826484,0,0.759539306640625,2.40158473165121,8.68892669677734
"70",2018-10-08,"NB19",1,"Naboisho",762646.182324789,9844155.40226378,0.490909090909091,0,0.715611633300781,2.70334368632306,8.68892669677734
"71",2018-10-08,"NB20",1,"Naboisho",764648.867562136,9844164.86972588,0.990867579908676,0,1.03097045898437,2.91339243042088,11.1680030822754
"72",2018-10-08,"NB21",1,"Naboisho",748680.288061276,9846146.90184138,0.513636363636364,0,0.174928558349609,3.08331416040589,8.68892669677734
"73",2018-10-08,"NB22",1,"Naboisho",750637.687931654,9846154.74812248,0.442396313364055,0,0.15,2.84493094531837,8.68892669677734
"74",2018-10-08,"NB26",1,"Naboisho",758672.95103285,9846137.8107359,0.170506912442396,0,0.45,2.42473137012821,8.68892669677734
"75",2018-10-08,"NB27",1,"Naboisho",760640.419054119,9846146.71472871,0.954337899543379,0,0.632850646972656,2.2037384690988,8.68892669677734
"76",2018-10-08,"NB28",1,"Naboisho",762700.259971176,9846146.69223556,0.0137614678899083,0,0.60074951171875,2.40861545019457,8.68892669677734
"77",2018-10-08,"NB30",1,"Naboisho",750658.277176509,9848153.52725262,0.292237442922374,0,0.349857116699219,2.43046234463961,7.30037712492049
"78",2018-10-08,"NB34",1,"Naboisho",758669.196466759,9848164.23385357,0.598130841121495,0,0.782304260253906,2.53558278433683,7.30037712492049
"79",2018-10-08,"NB35",1,"Naboisho",760668.246038289,9848166.75599517,0.799086757990868,0,0.218403289794922,2.42255327023465,7.30037712492049
"80",2018-10-08,"NB37",1,"Naboisho",764675.316671586,9848280.30142914,0.178082191780822,0,0.797119812011719,2.54169069345638,10.0893974304199
"81",2018-10-08,"NB38",1,"Naboisho",766669.912044427,9848184.46349395,0.223744292237443,0,0.597745727539063,2.66056504002885,10.0893974304199
"82",2018-10-08,"NB44",1,"Naboisho",766663.157050146,9850189.62027783,0.831050228310502,0,0.5939697265625,2.69008743424901,10.0893974304199
"83",2018-10-08,"NB46",1,"Naboisho",766639.76149157,9852187.5026265,0.383561643835616,0,0.268328155517578,2.4548163458362,10.0893974304199
"84",2018-10-08,"NB47",1,"Naboisho",768630.254493402,9852176.43108222,0.596330275229358,0,0.108166534423828,2.05989760709529,10.0893974304199
"85",2018-10-09,"NB01",1,"Naboisho",756662.92672668,9838183.31505847,0.582159624413146,0,0.456946380615234,2.35731753602641,0.308036796923261
"86",2018-10-09,"NB02",1,"Naboisho",754649.523893927,9840221.1079558,0.273148148148148,0,0.0670820388793945,2.2980888126774,0.308036796923261
"87",2018-10-09,"NB04",1,"Naboisho",758637.335532159,9840160.33898825,1,0,0.445982055664063,2.34434404552322,0.308036796923261
"88",2018-10-09,"NB05",1,"Naboisho",760649.109482402,9840173.23923805,0.191780821917808,0,0.416773315429687,2.84064804859353,0.308036796923261
"89",2018-10-09,"NB06",1,"Naboisho",752666.90482485,9842161.76323226,0.631336405529954,0,0.21,2.87764332359474,0.308036796923261
"90",2018-10-09,"NB09",1,"Naboisho",758668.471052766,9842149.25078336,0.977064220183486,0,0.637808776855469,2.32612915096033,0.308036796923261
"91",2018-10-09,"NB10",1,"Naboisho",760631.73629263,9842165.86003437,0.559090909090909,0,0.513517272949219,2.75762770265448,0.308036796923261
"92",2018-10-09,"NB11",1,"Naboisho",762651.946910568,9842154.07740937,0.622727272727273,0,0.108166534423828,2.93909721005524,0.308036796923261
"93",2018-10-09,"NB12",1,"Naboisho",764665.040513977,9842160.5971928,0.495412844036697,0,1.05342309570312,3.15526243281314,0.280857078905683
"94",2018-10-09,"NB17",1,"Naboisho",758656.491642432,9844157.69794995,0.781818181818182,0,0.60074951171875,2.23965324031891,0.308036796923261
"95",2018-10-09,"NB18",1,"Naboisho",760639.300142443,9844167.8257959,0.82648401826484,0,0.759539306640625,2.40158473165121,0.308036796923261
"96",2018-10-09,"NB19",1,"Naboisho",762646.182324789,9844155.40226378,0.490909090909091,0,0.715611633300781,2.70334368632306,0.308036796923261
"97",2018-10-09,"NB20",1,"Naboisho",764648.867562136,9844164.86972588,0.990867579908676,0,1.03097045898437,2.91339243042088,0.280857078905683
"98",2018-10-09,"NB21",1,"Naboisho",748680.288061276,9846146.90184138,0.513636363636364,0,0.174928558349609,3.08331416040589,0.308036796923261
"99",2018-10-09,"NB22",1,"Naboisho",750637.687931654,9846154.74812248,0.442396313364055,0,0.15,2.84493094531837,0.308036796923261
"100",2018-10-09,"NB26",1,"Naboisho",758672.95103285,9846137.8107359,0.170506912442396,0,0.45,2.42473137012821,0.308036796923261
"101",2018-10-09,"NB27",1,"Naboisho",760640.419054119,9846146.71472871,0.954337899543379,0,0.632850646972656,2.2037384690988,0.308036796923261
"102",2018-10-09,"NB28",1,"Naboisho",762700.259971176,9846146.69223556,0.0137614678899083,0,0.60074951171875,2.40861545019457,0.308036796923261
"103",2018-10-09,"NB30",1,"Naboisho",750658.277176509,9848153.52725262,0.292237442922374,0,0.349857116699219,2.43046234463961,1.34992602397688
"104",2018-10-09,"NB34",1,"Naboisho",758669.196466759,9848164.23385357,0.598130841121495,0,0.782304260253906,2.53558278433683,1.34992602397688
"105",2018-10-09,"NB35",1,"Naboisho",760668.246038289,9848166.75599517,0.799086757990868,0,0.218403289794922,2.42255327023465,1.34992602397688
"106",2018-10-09,"NB37",1,"Naboisho",764675.316671586,9848280.30142914,0.178082191780822,0,0.797119812011719,2.54169069345638,1.18446350097656
"107",2018-10-09,"NB38",1,"Naboisho",766669.912044427,9848184.46349395,0.223744292237443,0,0.597745727539063,2.66056504002885,1.18446350097656
"108",2018-10-09,"NB44",1,"Naboisho",766663.157050146,9850189.62027783,0.831050228310502,0,0.5939697265625,2.69008743424901,1.18446350097656
"109",2018-10-09,"NB46",1,"Naboisho",766639.76149157,9852187.5026265,0.383561643835616,0,0.268328155517578,2.4548163458362,1.18446350097656
"110",2018-10-09,"NB47",1,"Naboisho",768630.254493402,9852176.43108222,0.596330275229358,0,0.108166534423828,2.05989760709529,1.18446350097656
"111",2018-10-10,"NB01",1,"Naboisho",756662.92672668,9838183.31505847,0.582159624413146,0,0.456946380615234,2.35731753602641,0.156402591528604
"112",2018-10-10,"NB02",1,"Naboisho",754649.523893927,9840221.1079558,0.273148148148148,0,0.0670820388793945,2.2980888126774,0.156402591528604
"113",2018-10-10,"NB03",1,"Naboisho",756637.183977833,9840179.28008923,0.813636363636364,0,0.75,2.1356465080761,0.156402591528604
"114",2018-10-10,"NB04",1,"Naboisho",758637.335532159,9840160.33898825,1,0,0.445982055664063,2.34434404552322,0.156402591528604
"115",2018-10-10,"NB05",1,"Naboisho",760649.109482402,9840173.23923805,0.191780821917808,0,0.416773315429687,2.84064804859353,0.156402591528604
"116",2018-10-10,"NB06",1,"Naboisho",752666.90482485,9842161.76323226,0.631336405529954,0,0.21,2.87764332359474,0.156402591528604
"117",2018-10-10,"NB08",1,"Naboisho",756656.464422102,9842172.7856636,0.44131455399061,0,1.27561755371094,2.18781115941005,0.156402591528604
"118",2018-10-10,"NB09",1,"Naboisho",758668.471052766,9842149.25078336,0.977064220183486,0,0.637808776855469,2.32612915096033,0.156402591528604
"119",2018-10-10,"NB10",1,"Naboisho",760631.73629263,9842165.86003437,0.559090909090909,0,0.513517272949219,2.75762770265448,0.156402591528604
"120",2018-10-10,"NB11",1,"Naboisho",762651.946910568,9842154.07740937,0.622727272727273,0,0.108166534423828,2.93909721005524,0.156402591528604
"121",2018-10-10,"NB12",1,"Naboisho",764665.040513977,9842160.5971928,0.495412844036697,0,1.05342309570312,3.15526243281314,0.352382652636152
"122",2018-10-10,"NB14",1,"Naboisho",752666.118995105,9844170.34743255,0.857798165137615,0,0.06,2.58350690194089,0.156402591528604
"123",2018-10-10,"NB15",1,"Naboisho",754641.852309841,9844187.15281976,1,0,1.98022729492188,2.25847511151825,0.156402591528604
"124",2018-10-10,"NB16",1,"Naboisho",756642.151268241,9844168.85809374,0.0958904109589041,0,0.848528137207031,2.31679338445343,0.156402591528604
"125",2018-10-10,"NB17",1,"Naboisho",758656.491642432,9844157.69794995,0.781818181818182,0,0.60074951171875,2.23965324031891,0.156402591528604
"126",2018-10-10,"NB18",1,"Naboisho",760639.300142443,9844167.8257959,0.82648401826484,0,0.759539306640625,2.40158473165121,0.156402591528604
"127",2018-10-10,"NB19",1,"Naboisho",762646.182324789,9844155.40226378,0.490909090909091,0,0.715611633300781,2.70334368632306,0.156402591528604
"128",2018-10-10,"NB20",1,"Naboisho",764648.867562136,9844164.86972588,0.990867579908676,0,1.03097045898437,2.91339243042088,0.352382652636152
"129",2018-10-10,"NB21",1,"Naboisho",748680.288061276,9846146.90184138,0.513636363636364,0,0.174928558349609,3.08331416040589,0.156402591528604
"130",2018-10-10,"NB22",1,"Naboisho",750637.687931654,9846154.74812248,0.442396313364055,0,0.15,2.84493094531837,0.156402591528604
"131",2018-10-10,"NB23",1,"Naboisho",752636.300287486,9846151.83885437,0.304147465437788,0,0.391152130126953,2.51275779020467,0.156402591528604
"132",2018-10-10,"NB24",1,"Naboisho",754611.067377635,9846143.61766318,0.71689497716895,0,1.27632287597656,2.44604246909385,0.156402591528604
"133",2018-10-10,"NB25",1,"Naboisho",756629.805362118,9846154.62267926,0.726415094339623,0,0.595483032226563,2.31116083774518,0.156402591528604
"134",2018-10-10,"NB26",1,"Naboisho",758672.95103285,9846137.8107359,0.170506912442396,0,0.45,2.42473137012821,0.156402591528604
"135",2018-10-10,"NB27",1,"Naboisho",760640.419054119,9846146.71472871,0.954337899543379,0,0.632850646972656,2.2037384690988,0.156402591528604
"136",2018-10-10,"NB28",1,"Naboisho",762700.259971176,9846146.69223556,0.0137614678899083,0,0.60074951171875,2.40861545019457,0.156402591528604
"137",2018-10-10,"NB29",1,"Naboisho",764656.849096031,9846171.83203667,0.292237442922374,0,1.35133264160156,2.66819574832182,0.352382652636152
"138",2018-10-10,"NB30",1,"Naboisho",750658.277176509,9848153.52725262,0.292237442922374,0,0.349857116699219,2.43046234463961,0.07772445496812
"139",2018-10-10,"NB33",1,"Naboisho",756661.145855945,9848172.37929242,0.0704225352112676,0,0.553172668457031,2.49883598587821,0.07772445496812
"140",2018-10-10,"NB34",1,"Naboisho",758669.196466759,9848164.23385357,0.598130841121495,0,0.782304260253906,2.53558278433683,0.07772445496812
"141",2018-10-10,"NB35",1,"Naboisho",760668.246038289,9848166.75599517,0.799086757990868,0,0.218403289794922,2.42255327023465,0.07772445496812
"142",2018-10-10,"NB36",1,"Naboisho",762648.233493504,9848164.64518797,0.0454545454545455,0,0.766615966796875,2.47886656985487,0.07772445496812
"143",2018-10-10,"NB37",1,"Naboisho",764675.316671586,9848280.30142914,0.178082191780822,0,0.797119812011719,2.54169069345638,0.116825100121787
"144",2018-10-10,"NB38",1,"Naboisho",766669.912044427,9848184.46349395,0.223744292237443,0,0.597745727539063,2.66056504002885,0.116825100121787
"145",2018-10-10,"NB42",1,"Naboisho",762639.072206851,9850167.91089231,0,0,0.700357055664062,2.72375721216688,0.07772445496812
"146",2018-10-10,"NB43",1,"Naboisho",764654.532850325,9850180.52632334,0.182648401826484,0,0.632850646972656,2.7259586844657,0.116825100121787
"147",2018-10-10,"NB44",1,"Naboisho",766663.157050146,9850189.62027783,0.831050228310502,0,0.5939697265625,2.69008743424901,0.116825100121787
"148",2018-10-10,"NB46",1,"Naboisho",766639.76149157,9852187.5026265,0.383561643835616,0,0.268328155517578,2.4548163458362,0.116825100121787
"149",2018-10-10,"NB47",1,"Naboisho",768630.254493402,9852176.43108222,0.596330275229358,0,0.108166534423828,2.05989760709529,0.116825100121787
"150",2018-10-10,"NB49",1,"Naboisho",766677.616025007,9854102.02315768,0.142857142857143,0,0.3,2.33427908059148,0.116825100121787
"151",2018-10-10,"NB50",1,"Naboisho",768652.329583465,9854170.5710242,0.00930232558139535,0,0.570788940429688,2.27521506581713,0.116825100121787
"152",2018-10-11,"NB01",1,"Naboisho",756662.92672668,9838183.31505847,0.582159624413146,0,0.456946380615234,2.35731753602641,0.0510215777467238
"153",2018-10-11,"NB02",1,"Naboisho",754649.523893927,9840221.1079558,0.273148148148148,0,0.0670820388793945,2.2980888126774,0.0510215777467238
"154",2018-10-11,"NB03",1,"Naboisho",756637.183977833,9840179.28008923,0.813636363636364,0,0.75,2.1356465080761,0.0510215777467238
"155",2018-10-11,"NB04",1,"Naboisho",758637.335532159,9840160.33898825,1,0,0.445982055664063,2.34434404552322,0.0510215777467238
"156",2018-10-11,"NB05",1,"Naboisho",760649.109482402,9840173.23923805,0.191780821917808,0,0.416773315429687,2.84064804859353,0.0510215777467238
"157",2018-10-11,"NB06",1,"Naboisho",752666.90482485,9842161.76323226,0.631336405529954,0,0.21,2.87764332359474,0.0510215777467238
"158",2018-10-11,"NB08",1,"Naboisho",756656.464422102,9842172.7856636,0.44131455399061,0,1.27561755371094,2.18781115941005,0.0510215777467238
"159",2018-10-11,"NB09",1,"Naboisho",758668.471052766,9842149.25078336,0.977064220183486,0,0.637808776855469,2.32612915096033,0.0510215777467238
"160",2018-10-11,"NB10",1,"Naboisho",760631.73629263,9842165.86003437,0.559090909090909,0,0.513517272949219,2.75762770265448,0.0510215777467238
"161",2018-10-11,"NB11",1,"Naboisho",762651.946910568,9842154.07740937,0.622727272727273,0,0.108166534423828,2.93909721005524,0.0510215777467238
"162",2018-10-11,"NB12",1,"Naboisho",764665.040513977,9842160.5971928,0.495412844036697,0,1.05342309570312,3.15526243281314,0.05960464659438
"163",2018-10-11,"NB14",1,"Naboisho",752666.118995105,9844170.34743255,0.857798165137615,0,0.06,2.58350690194089,0.0510215777467238
"164",2018-10-11,"NB15",1,"Naboisho",754641.852309841,9844187.15281976,1,0,1.98022729492188,2.25847511151825,0.0510215777467238
"165",2018-10-11,"NB16",1,"Naboisho",756642.151268241,9844168.85809374,0.0958904109589041,0,0.848528137207031,2.31679338445343,0.0510215777467238
"166",2018-10-11,"NB17",1,"Naboisho",758656.491642432,9844157.69794995,0.781818181818182,0,0.60074951171875,2.23965324031891,0.0510215777467238
"167",2018-10-11,"NB18",1,"Naboisho",760639.300142443,9844167.8257959,0.82648401826484,0,0.759539306640625,2.40158473165121,0.0510215777467238
"168",2018-10-11,"NB19",1,"Naboisho",762646.182324789,9844155.40226378,0.490909090909091,0,0.715611633300781,2.70334368632306,0.0510215777467238
"169",2018-10-11,"NB20",1,"Naboisho",764648.867562136,9844164.86972588,0.990867579908676,0,1.03097045898437,2.91339243042088,0.05960464659438
"170",2018-10-11,"NB21",1,"Naboisho",748680.288061276,9846146.90184138,0.513636363636364,0,0.174928558349609,3.08331416040589,0.0510215777467238
"171",2018-10-11,"NB22",1,"Naboisho",750637.687931654,9846154.74812248,0.442396313364055,0,0.15,2.84493094531837,0.0510215777467238
"172",2018-10-11,"NB23",1,"Naboisho",752636.300287486,9846151.83885437,0.304147465437788,0,0.391152130126953,2.51275779020467,0.0510215777467238
"173",2018-10-11,"NB24",1,"Naboisho",754611.067377635,9846143.61766318,0.71689497716895,0,1.27632287597656,2.44604246909385,0.0510215777467238
"174",2018-10-11,"NB25",1,"Naboisho",756629.805362118,9846154.62267926,0.726415094339623,0,0.595483032226563,2.31116083774518,0.0510215777467238
"175",2018-10-11,"NB26",1,"Naboisho",758672.95103285,9846137.8107359,0.170506912442396,0,0.45,2.42473137012821,0.0510215777467238
"176",2018-10-11,"NB27",1,"Naboisho",760640.419054119,9846146.71472871,0.954337899543379,0,0.632850646972656,2.2037384690988,0.0510215777467238
"177",2018-10-11,"NB28",1,"Naboisho",762700.259971176,9846146.69223556,0.0137614678899083,0,0.60074951171875,2.40861545019457,0.0510215777467238
"178",2018-10-11,"NB29",1,"Naboisho",764656.849096031,9846171.83203667,0.292237442922374,0,1.35133264160156,2.66819574832182,0.05960464659438
"179",2018-10-11,"NB30",1,"Naboisho",750658.277176509,9848153.52725262,0.292237442922374,0,0.349857116699219,2.43046234463961,0.151634216308594
"180",2018-10-11,"NB31",1,"Naboisho",752604.936799855,9848157.8603462,0.762557077625571,0,0.12,2.30759914403896,0.151634216308594
"181",2018-10-11,"NB32",1,"Naboisho",754656.673936656,9848163.64613015,0.821100917431193,0,0.792590698242188,2.47214006498976,0.151634216308594
"182",2018-10-11,"NB33",1,"Naboisho",756661.145855945,9848172.37929242,0.0704225352112676,0,0.553172668457031,2.49883598587821,0.151634216308594
"183",2018-10-11,"NB34",1,"Naboisho",758669.196466759,9848164.23385357,0.598130841121495,0,0.782304260253906,2.53558278433683,0.151634216308594
"184",2018-10-11,"NB35",1,"Naboisho",760668.246038289,9848166.75599517,0.799086757990868,0,0.218403289794922,2.42255327023465,0.151634216308594
"185",2018-10-11,"NB36",1,"Naboisho",762648.233493504,9848164.64518797,0.0454545454545455,0,0.766615966796875,2.47886656985487,0.151634216308594
"186",2018-10-11,"NB37",1,"Naboisho",764675.316671586,9848280.30142914,0.178082191780822,0,0.797119812011719,2.54169069345638,0.0920295751711819
"187",2018-10-11,"NB38",1,"Naboisho",766669.912044427,9848184.46349395,0.223744292237443,0,0.597745727539063,2.66056504002885,0.0920295751711819
"188",2018-10-11,"NB39",1,"Naboisho",750645.21237856,9850170.39913945,0.0045662100456621,0,0.201246109008789,2.68394908965343,0.151634216308594
"189",2018-10-11,"NB40",1,"Naboisho",752639.035138512,9850148.1739929,0.126168224299065,0,0.692603759765625,2.6149759268943,0.151634216308594
"190",2018-10-11,"NB41",1,"Naboisho",754577.812315176,9850215.35934302,0.0136363636363636,0,1.72754162597656,2.63921079940678,0.151634216308594
"191",2018-10-11,"NB42",1,"Naboisho",762639.072206851,9850167.91089231,0,0,0.700357055664062,2.72375721216688,0.151634216308594
