id,meanAnnualTemp,seasonalityPrecip,cloudCoverAnnualVar,topoRugged,summerEVI,winterEVI,siltContent,clayContent,sandContent
3302416600,2850.0,644.0,1692.7154541015625,11.502425193786621,4382.091796875,2667.15576171875,574.2491455078125,254.45123291015625,171.29962158203125
2005348977,2853.0,679.0,1743.40087890625,10.4762544631958,4270.81005859375,2366.74755859375,457.9524841308594,250.23226928710938,291.81524658203125
2883064509,2832.0,469.0,1213.1793212890625,39.6307258605957,4501.55322265625,1004.1166381835938,416.5138854980469,127.4029312133789,456.08319091796875
1145351030,2792.0,770.0,1785.990966796875,27.76809310913086,3228.35595703125,2906.701171875,304.3307800292969,112.40845489501953,583.2607421875
2856576386,2853.0,779.0,1866.157470703125,28.570354461669922,3268.829833984375,2468.771240234375,365.1953430175781,269.08380126953125,365.7208251953125
1453460284,2826.0,575.0,1585.92919921875,26.921581268310547,5695.11083984375,4060.62744140625,427.57965087890625,157.73326110839844,414.68707275390625
1586101632,2803.0,509.0,1330.4725341796875,25.707035064697266,3909.74853515625,2582.174560546875,378.88616943359375,115.81222534179688,505.3016052246094
1891304477,2850.0,667.0,1970.700439453125,1.908077359199524,3700.46923828125,2585.147705078125,550.0366821289062,361.0462341308594,88.9171142578125
2980770973,2770.0,652.0,2022.2601318359375,15.225983619689941,3140.440673828125,1968.798828125,324.5408935546875,61.08056640625,614.3785400390625
2641515941,2847.0,714.0,1608.5758056640625,24.941123962402344,5139.9375,3226.881591796875,339.9383544921875,205.8042449951172,454.25738525390625
2444995005,2839.0,626.0,1056.5186767578125,9.419880867004395,5528.97265625,3381.158447265625,498.0746154785156,274.62054443359375,227.3048095703125
2350400665,2801.0,766.0,1662.11962890625,30.149215698242188,2989.958984375,1974.4593505859375,179.2510223388672,67.9760513305664,752.77294921875
1898812992,2835.0,785.0,1822.3717041015625,79.28025817871094,3758.24560546875,2010.7069091796875,368.040771484375,153.83990478515625,478.11932373046875
3302448075,2830.0,626.0,1334.9541015625,11.574869155883789,5543.31298828125,3795.08154296875,458.3757629394531,323.68792724609375,217.936279296875
2244194885,2865.0,803.0,1722.46875,46.701377868652344,3940.31201171875,2641.7138671875,355.9577941894531,210.60134887695312,433.44085693359375
2294509676,2797.0,765.0,1650.6871337890625,5.036512851715088,2010.5692138671875,1393.624267578125,187.04437255859375,66.68844604492188,746.2672119140625
2294542252,2840.0,661.0,1409.1639404296875,17.241662979125977,5548.203125,3032.57763671875,423.4786376953125,174.34878540039062,402.172607421875
2999087337,2830.0,448.0,1395.2191162109375,15.48391056060791,4726.2080078125,2759.527587890625,426.38775634765625,162.19320678710938,411.4190673828125
2269252522,2863.0,843.0,1222.812255859375,3.973522424697876,3522.763916015625,2892.6396484375,354.627685546875,206.20106506347656,439.1712646484375
2856545441,2757.0,410.0,2204.48876953125,33.408042907714844,1385.4022216796875,613.5015258789062,269.5155029296875,137.9775848388672,592.5068969726562
3301810360,2836.0,514.0,1546.18798828125,9.680198669433594,,206.0,391.22222900390625,178.8333282470703,429.9444580078125
2992790589,2776.0,591.0,1954.9111328125,23.833051681518555,3031.808837890625,2353.915771484375,380.3861389160156,116.95759582519531,502.65625
2350328623,2831.0,420.0,1375.6214599609375,27.288410186767578,4986.64013671875,2496.28759765625,420.55792236328125,120.21796417236328,459.22412109375
2557849906,2806.0,691.0,1877.703857421875,6.628569602966309,2681.003173828125,2553.121337890625,216.24815368652344,137.57089233398438,646.1809692382812
2311360407,2836.0,448.0,1272.1590576171875,7.987617492675781,5248.32470703125,3222.642578125,420.4930114746094,146.1373291015625,433.36962890625
2864809695,2822.0,447.0,1247.170166015625,26.64434814453125,4565.8896484375,3299.675537109375,379.0461730957031,138.27845764160156,482.67535400390625
3067957256,2812.0,650.0,1920.6121826171875,2.5721840858459473,3268.8779296875,1230.9166259765625,392.4462890625,148.5941925048828,458.95953369140625
1836637820,2733.0,771.0,2038.7413330078125,34.27318572998047,1537.3984375,1076.5277099609375,252.76837158203125,56.325809478759766,690.9058227539062
3039285514,2835.0,453.0,1224.8125,6.456606864929199,5160.19482421875,2612.005859375,402.78741455078125,149.328125,447.88446044921875
1571162220,2877.0,727.0,1233.7454833984375,134.50222778320312,1701.2646484375,1319.520751953125,219.11578369140625,130.6136474609375,650.2705688476562
2850655485,2743.0,763.0,1967.714599609375,54.31132125854492,1637.910888671875,884.7728271484375,261.010986328125,45.65791702270508,693.3310546875
2856740270,2832.0,425.0,1208.565673828125,0.8147109746932983,4011.2578125,3085.70947265625,343.6766662597656,218.9552001953125,437.3681640625
2860125660,2838.0,489.0,1362.600341796875,9.056597709655762,3616.748046875,2312.427001953125,363.1458435058594,116.0625,520.7916259765625
2898314152,2842.0,609.0,1890.8192138671875,26.988544464111328,4608.7060546875,2971.029296875,389.0121765136719,340.9020690917969,270.08575439453125
2826144866,2807.0,759.0,1719.9871826171875,17.723291397094727,3029.6650390625,2687.908935546875,267.33203125,105.8018569946289,626.8660888671875
1920850105,2840.0,786.0,1854.142578125,78.11185455322266,4522.78662109375,4278.365234375,360.7711181640625,207.00054931640625,432.22833251953125
2826367759,2837.0,507.0,1348.1279296875,4.1021504402160645,3772.84521484375,1738.2735595703125,415.4811706542969,164.43182373046875,420.0870361328125
2309769032,2832.0,417.0,1254.281005859375,6.430538654327393,2802.072509765625,1605.886474609375,430.713134765625,166.34698486328125,402.93988037109375
2305019117,2830.0,557.0,1433.85302734375,15.6663818359375,4727.4384765625,3023.02197265625,365.8857727050781,151.8220672607422,482.29217529296875
2307646681,2837.0,564.0,1866.1744384765625,32.10569381713867,4581.20166015625,3285.4990234375,402.4107971191406,206.7716522216797,390.81756591796875
2308626746,2777.0,697.0,1870.4674072265625,10.30840015411377,3343.24462890625,1652.1319580078125,356.787353515625,91.5119400024414,551.70068359375
2307882402,2827.0,482.0,1349.7662353515625,18.85609245300293,4693.39013671875,3154.3818359375,434.6651306152344,170.43539428710938,394.89947509765625
2308249497,2760.0,454.0,1183.5201416015625,60.83633041381836,3253.249267578125,917.23291015625,374.01434326171875,167.31759643554688,458.6680908203125
2309365724,2783.0,760.0,1827.3421630859375,30.254487991333008,3702.26708984375,2686.6962890625,291.1186828613281,101.06169891357422,607.819580078125
