lon,lat,species,id
-71.462102,41.707934,Lasiurus_cinereus,1883452111
-68.265611,44.350257,Lasiurus_cinereus,1699366123
-111.925775,40.902273,Lasiurus_cinereus,1890721945
-105.427649,28.314225,Lasiurus_cinereus,3113542713
-122.600552,38.002293,Lasiurus_cinereus,1990625029
-106.8763,33.8575,Lasiurus_cinereus,1145150071
-101.845876,21.868021,Lasiurus_cinereus,1931509849
-103.26942,36.5797,Lasiurus_cinereus,1145294686
-104.028366,43.828143,Lasiurus_cinereus,1145148481
-95.567765,33.797961,Lasiurus_cinereus,2804487542
-121.802611,39.752531,Lasiurus_cinereus,2234819014
-110.661953,37.850123,Lasiurus_cinereus,1145147942
-98.263075,29.830587,Lasiurus_cinereus,2804490438
-99.222976,19.651884,Lasiurus_cinereus,3079838390
-97.342222,18.461944,Lasiurus_cinereus,46236936
-97.673989,30.215273,Lasiurus_cinereus,2804483572
-100.891587,21.171316,Lasiurus_cinereus,46237021
-123.273217,38.583631,Lasiurus_cinereus,3044668869
-102.914001,33.929001,Lasiurus_cinereus,911688172
-99.773003,30.535,Lasiurus_cinereus,911680580
-106.6,49.0,Lasiurus_cinereus,2628806733
-78.359703,34.462101,Lasiurus_cinereus,897158852
-99.326393,38.87917,Lasiurus_cinereus,48052414
-84.2189871938432,43.3266443476549,Lasiurus_cinereus,919438469
-120.80914659359853,35.737742410135816,Lasiurus_cinereus,583521083
-91.422123,42.453511,Lasiurus_cinereus,1325915888
-90.459512,14.541996,Lasiurus_cinereus,2863950692
-99.479958,30.194389,Lasiurus_cinereus,911702118
-95.021004,29.530001,Lasiurus_cinereus,911702472
-78.638901,35.779999,Lasiurus_cinereus,897168674
-100.355642,21.926239,Lasiurus_cinereus,2629794461
-98.4825,19.586667,Lasiurus_cinereus,1418244161
-104.516655,24.331961,Lasiurus_cinereus,911707167
-107.583,35.2713,Lasiurus_cinereus,1414987506
-96.652917,43.49174,Lasiurus_cinereus,2826360269
-104.50784475976796,23.305400320123887,Lasiurus_cinereus,1422086993
-99.533333,20.866667,Lasiurus_cinereus,1418244690
-108.75265602580102,31.641343671384632,Lasiurus_cinereus,1145334030
-107.48198224324796,27.4212869560754,Lasiurus_cinereus,1422086826
-113.9941694145296,36.97882174006661,Lasiurus_cinereus,1656049620
-118.532853,34.040346,Lasiurus_cinereus,3044672878
-122.231131,37.364046,Lasiurus_cinereus,2992835849
-104.402372,33.458391,Lasiurus_cinereus,1500068966
-110.549685,41.785791,Lasiurus_cinereus,1145143501
-69.665236,48.157242,Lasiurus_cinereus,2868111874
-98.864986,29.841338,Lasiurus_cinereus,2596445270
-104.254444,22.501944,Lasiurus_cinereus,1894604682
-104.820244,41.13998,Lasiurus_cinereus,1145137356
-102.108056,32.016435,Lasiurus_cinereus,2804488640
-106.317307,42.858114,Lasiurus_cinereus,1145147691
-100.30722,31.431949,Lasiurus_cinereus,2804493867
-100.645183,22.112875,Lasiurus_cinereus,2576400856
-104.768564,39.649995,Lasiurus_cinereus,1899723778
-107.49559790573797,35.93598518479146,Lasiurus_cinereus,1145350803
-116.849657,38.79573,Lasiurus_cinereus,1668866191
-107.844087,37.408395,Lasiurus_cinereus,2005726077
-105.481068,33.484105,Lasiurus_cinereus,2802683934
-117.882062,34.122424,Lasiurus_cinereus,2603356006
-98.738056,20.225833,Lasiurus_cinereus,1418244071
-104.709133,40.423313,Lasiurus_cinereus,1145108468
-105.267703,40.959533,Lasiurus_cinereus,3046587312
-83.451376,43.442774,Lasiurus_cinereus,2576276339
-112.856207,49.692052,Lasiurus_cinereus,2619940473
-119.388054,41.36904,Lasiurus_cinereus,1703132263
-87.972153,41.51033,Lasiurus_cinereus,2802883700
-102.899027,29.584673,Lasiurus_cinereus,3044761230
-83.025004,35.546597,Lasiurus_cinereus,2237509656
-81.685789,41.374559,Lasiurus_cinereus,1453241672
-73.175593,41.709815,Lasiurus_cinereus,1839256218
-80.920286,40.378861,Lasiurus_cinereus,1291162374
-97.068249,32.879441,Lasiurus_cinereus,1640101997
-116.655651,33.988908,Lasiurus_cinereus,1227739192
-116.541667,32.8375,Lasiurus_cinereus,2864621840
-115.872117,47.065895,Lasiurus_cinereus,2563644620
-122.012268,39.446823,Lasiurus_cinereus,2868083770
-103.839012,43.766419,Lasiurus_cinereus,48052399
-119.18402268371796,45.79095641319084,Lasiurus_cinereus,686473615
-102.132004,31.063,Lasiurus_cinereus,911674679
-122.293007,47.125676,Lasiurus_cinereus,1702719961
-100.917999,36.051998,Lasiurus_cinereus,911683288
-101.077003,33.471001,Lasiurus_cinereus,911690182
-104.78833,38.737499,Lasiurus_cinereus,48052408
-101.926041,37.008053,Lasiurus_cinereus,48052974
-88.348461,35.1602,Lasiurus_cinereus,894738567
-84.03833,35.30972,Lasiurus_cinereus,894738130
-118.46112845774542,34.18833904597209,Lasiurus_cinereus,2540711115
-98.029442,43.709438,Lasiurus_cinereus,48053424
-87.616852,41.866036,Lasiurus_cinereus,1990798659
-96.506111,17.222778,Lasiurus_cinereus,2013414596
-101.972855,27.223936,Lasiurus_cinereus,1897327609
-99.568889,21.199167,Lasiurus_cinereus,1895600717
-107.18846328871366,27.2496337709476,Lasiurus_cinereus,1422086941
-105.72928196365488,32.69753531202838,Lasiurus_cinereus,1145366819
-108.87278561441369,33.20942540291764,Lasiurus_cinereus,1145360105
-98.384167,20.376111,Lasiurus_cinereus,1418244458
-109.008874,40.499855,Lasiurus_cinereus,1145140334
-106.589219,35.826953,Lasiurus_cinereus,1145152021
-99.669268,18.805785,Lasiurus_cinereus,1893485853
-111.248719,38.281712,Lasiurus_cinereus,1145144423
-115.127669,37.310296,Lasiurus_cinereus,3059155333
-102.326189,19.414561,Lasiurus_cinereus,2557803510
-90.432807,42.897258,Lasiurus_cinereus,2283213692
-106.067712,27.955164,Lasiurus_cinereus,3018109963
-104.184394,42.062465,Lasiurus_cinereus,1145108760
-116.323708,33.63613,Lasiurus_cinereus,2609140947
-103.082657,29.331305,Lasiurus_cinereus,1453341630
-113.599429,37.080818,Lasiurus_cinereus,1841324844
-111.651302,35.198284,Lasiurus_cinereus,923915457
-108.212043,43.645943,Lasiurus_cinereus,1145143450
-109.127369,35.470037,Lasiurus_cinereus,1145150838
-104.633023,42.954759,Lasiurus_cinereus,1145150459
-77.168737,38.966321,Lasiurus_cinereus,1291139041
-105.10139,40.16722,Lasiurus_cinereus,1145094378
-139.725,59.496,Lasiurus_cinereus,1050349901
-99.356781,19.590909,Lasiurus_cinereus,2999192053
-107.6579,33.109,Lasiurus_cinereus,1145292934
-86.250252,35.855414,Lasiurus_cinereus,1891336657
-111.054301,32.377321,Lasiurus_cinereus,3112875552
-86.098743,37.155128,Lasiurus_cinereus,1143530949
-104.655844,32.195229,Lasiurus_cinereus,2804484742
-80.29619,43.5255,Lasiurus_cinereus,2813971025
-114.125063,37.258472,Lasiurus_cinereus,2265881770
-121.573405,37.553928,Lasiurus_cinereus,3070599848
-106.725,53.273889,Lasiurus_cinereus,2236260822
-79.906746,37.330681,Lasiurus_cinereus,2445067835
-96.375847,17.261072,Lasiurus_cinereus,3302301157
-107.92270999999998,32.57711999914347,Lasiurus_cinereus,1455543000
-101.387001,32.146,Lasiurus_cinereus,911689799
-88.1472,41.7858,Lasiurus_cinereus,665726071
-103.431107,37.55611,Lasiurus_cinereus,48052407
-119.316944,34.3625,Lasiurus_cinereus,735677906
-87.809669,42.436924,Lasiurus_cinereus,665899205
-102.033333,37.250561,Lasiurus_cinereus,48052964
-108.887093,40.515019,Lasiurus_cinereus,48052373
-95.264999,29.996,Lasiurus_cinereus,911699818
-97.4618,33.721802,Lasiurus_cinereus,897170355
-104.064476,24.512838,Lasiurus_cinereus,911706610
-97.4519,49.9906,Lasiurus_cinereus,2628734690
-95.922989,39.09333,Lasiurus_cinereus,48051710
-106.59853,35.016549,Lasiurus_cinereus,3302466939
-104.36751318938056,23.46589400946233,Lasiurus_cinereus,1895920618
-104.25800525444924,23.388232748383476,Lasiurus_cinereus,1422087032
-121.29078,37.957702,Lasiurus_cinereus,1065610735
-123.202768,45.47663,Lasiurus_cinereus,2984410048
-106.361286,40.84823899906643,Lasiurus_cinereus,1145154260
